,response_time,self_sentiment,replied_sentiment,user_id,language,mention_count,airline,tweet_length,user
21759,11.82302111111111,[british_airways],0.867149,,331256241,0,331256241,209,not_airline
21760,no_reply,[easyjet],Null,,20313574,0,20313574,74,not_airline
21761,2.4101938888888887,[],-0.463499,,20626359,0,20626359,195,not_airline
21762,no_reply,[americanair],Null,,923837195773009920,0,923837195773009920,182,not_airline
21763,0.5349219444444444,[british_airways],-0.521412,,2462968284,0,2462968284,199,not_airline
21764,0.06731527777777778,[americanair],0.0727952,,38716902,0,38716902,310,not_airline
21765,no_reply,[ryanair],Null,,1121856339297415174,0,1121856339297415174,111,not_airline
21766,no_reply,[british_airways],Null,,703660675286089728,0,703660675286089728,152,not_airline
21767,no_reply,[americanair],Null,,235825131,0,235825131,87,not_airline
21768,no_reply,[americanair],Null,,111094084,0,111094084,36,not_airline
21769,no_reply,[ryanair],Null,,51846882,0,51846882,243,not_airline
21770,no_reply,[],Null,,635969142,0,635969142,32,not_airline
21771,no_reply,[americanair],Null,,16700331,0,16700331,180,not_airline
21772,no_reply,[qantas],Null,,2927197410,0,2927197410,153,not_airline
21773,no_reply,[americanair],Null,,493706709,0,493706709,142,not_airline
21774,no_reply,[klm],Null,,891352599538130944,0,891352599538130944,71,not_airline
21775,no_reply,[],Null,,42275788,0,42275788,114,not_airline
21776,no_reply,[americanair],Null,,35589188,0,35589188,48,not_airline
21777,0.25601972222222225,[],-0.837123,,22536055,0,22536055,106,not_airline
21778,no_reply,[british_airways],Null,,1047372659443597312,0,1047372659443597312,52,not_airline
21779,0.058061666666666664,[],-0.785828,,38676903,0,38676903,170,not_airline
21780,14.094016388888889,[ryanair],0.0437777,,1037083824012910592,0,1037083824012910592,59,not_airline
21781,0.02973,[americanair],-0.735671,,64305964,0,64305964,58,not_airline
21782,no_reply,[],Null,,714439811420000256,0,714439811420000256,139,not_airline
21783,no_reply,[americanair],Null,,23234073,0,23234073,200,not_airline
21784,4.683163888888889,[],0.00621922,,18332190,0,18332190,100,not_airline
21785,7.901056388888889,[americanair],-0.260037,,148906576,0,148906576,85,not_airline
21786,no_reply,[qantas],Null,,37597864,0,37597864,158,not_airline
21787,no_reply,[americanair],Null,,28449625,0,28449625,58,not_airline
21788,2.2217025,[virginatlantic],0.988068,,1014795895857172480,0,1014795895857172480,70,not_airline
21789,no_reply,[airfrance],Null,,1037795805766144000,0,1037795805766144000,140,not_airline
21790,1.6792402777777777,[],-0.884914,,22536055,0,22536055,68,not_airline
21791,no_reply,[americanair],Null,,29967946,0,29967946,203,not_airline
21792,6.588395555555556,[british_airways],0.962785,,467848294,0,467848294,73,not_airline
21793,no_reply,[americanair],Null,,587331302,0,587331302,241,not_airline
21794,no_reply,[],Null,,1037795805766144000,0,1037795805766144000,140,not_airline
21795,0.5314558333333333,[],-0.348265,,22536055,0,22536055,56,not_airline
21796,no_reply,[british_airways],Null,,3251432341,0,3251432341,47,not_airline
21797,no_reply,[americanair],Null,,610956949,0,610956949,93,not_airline
21798,8.652660555555556,[british_airways],-0.589422,,331256241,0,331256241,200,not_airline
21799,no_reply,[ryanair],Null,,873882636699283456,0,873882636699283456,106,not_airline
21800,no_reply,[qantas],Null,,54863601,0,54863601,76,not_airline
21801,0.02647611111111111,[qantas],0.265083,,468150724,0,468150724,122,not_airline
21802,no_reply,[],Null,,843613379008765952,0,843613379008765952,139,not_airline
21803,no_reply,[americanair],Null,,302118538,0,302118538,12,not_airline
21804,25.184020833333335,[easyjet],0.850508,,57713769,0,57713769,151,not_airline
21805,no_reply,[americanair],Null,,251026877,0,251026877,213,not_airline
21806,no_reply,[qantas],Null,,54863601,0,54863601,82,not_airline
21807,no_reply,[ryanair],Null,,2447274738,0,2447274738,280,not_airline
21808,no_reply,[easyjet],Null,,20303929,0,20303929,156,not_airline
21809,no_reply,[americanair],Null,,279630756,0,279630756,272,not_airline
21810,no_reply,[ryanair],Null,,29478989,0,29478989,79,not_airline
21811,no_reply,[lufthansa],Null,,928198040061710336,0,928198040061710336,75,not_airline
21812,no_reply,[],Null,,1118150723202617344,0,1118150723202617344,32,not_airline
21813,no_reply,[americanair],Null,,18640894,0,18640894,116,not_airline
21814,no_reply,"[british_airways, british airways]",Null,,20612427,0,20612427,232,not_airline
21815,no_reply,[americanair],Null,,316271050,0,316271050,195,not_airline
21816,no_reply,[lufthansa],Null,,802917797298864128,0,802917797298864128,140,not_airline
21817,0.07385222222222222,[americanair],-0.833404,,801633056,0,801633056,63,not_airline
21818,no_reply,[americanair],Null,,29967946,0,29967946,170,not_airline
21819,5.098355277777777,[],-0.633203,,18332190,0,18332190,280,not_airline
21820,no_reply,[british_airways],Null,,22832520,0,22832520,114,not_airline
21821,no_reply,[british_airways],Null,,14585825,0,14585825,139,not_airline
21822,5.250291388888889,[americanair],-0.64599,,14296102,0,14296102,293,not_airline
21823,0.8518569444444445,[],-0.898188,,18332190,0,18332190,243,not_airline
21824,no_reply,[lufthansa],Null,,807293699864621056,0,807293699864621056,77,not_airline
21825,2.4938961111111113,[british_airways],0.974965,,1009730508283109377,0,1009730508283109377,98,not_airline
21826,20.759866111111112,[americanair],-0.271942,,936677391082053632,0,936677391082053632,130,not_airline
21827,5.1105519444444445,[],-0.633203,,18332190,0,18332190,133,not_airline
21828,0.037712777777777776,[americanair],-0.939352,,279630756,0,279630756,265,not_airline
21829,no_reply,[british_airways],Null,,2883482541,0,2883482541,124,not_airline
21830,no_reply,[americanair],Null,,2758345674,0,2758345674,90,not_airline
21831,no_reply,[qantas],Null,,8152782,0,8152782,217,not_airline
21832,no_reply,[british_airways],Null,,2717163944,0,2717163944,140,not_airline
21833,no_reply,[americanair],Null,,4380797293,0,4380797293,140,not_airline
21834,no_reply,[americanair],Null,,1024338385404682246,0,1024338385404682246,140,not_airline
21835,no_reply,[americanair],Null,,310961902,0,310961902,103,not_airline
21836,no_reply,[virginatlantic],Null,,211602622,0,211602622,69,not_airline
21837,1.4067902777777779,[],0.0327118,,22536055,0,22536055,132,not_airline
21838,0.026153055555555554,[americanair],-0.842322,,279630756,0,279630756,202,not_airline
21839,12.158223611111111,[british_airways],0.51298,,481503147,0,481503147,101,not_airline
21840,no_reply,[easyjet],Null,,287144571,0,287144571,237,not_airline
21841,no_reply,[airfrance],Null,,323592731,0,323592731,139,not_airline
21842,no_reply,[klm],Null,,1105615475348815872,0,1105615475348815872,61,not_airline
21843,no_reply,[lufthansa],Null,,66189613,0,66189613,127,not_airline
21844,no_reply,[british_airways],Null,,200196151,0,200196151,140,not_airline
21845,no_reply,[british_airways],Null,,17017879,0,17017879,126,not_airline
21846,10.100383611111111,[british_airways],0.951002,,146548244,0,146548244,61,not_airline
21847,no_reply,[],Null,,26201787,0,26201787,100,not_airline
21848,1.7793644444444445,[ryanair],0.0990066,,2911141037,0,2911141037,145,not_airline
21849,no_reply,[ryanair],Null,,158778345,0,158778345,140,not_airline
21850,no_reply,[lufthansa],Null,,270090222,0,270090222,140,not_airline
21851,0.7137916666666667,[americanair],-0.308424,,1129496445231489024,0,1129496445231489024,102,not_airline
21852,no_reply,[americanair],Null,,1209520741,0,1209520741,108,not_airline
21853,no_reply,[],Null,,4163649020,0,4163649020,140,not_airline
21854,4.338513611111111,[],-0.922003,,18332190,0,18332190,85,not_airline
21855,no_reply,[americanair],Null,,797589363018362881,0,797589363018362881,108,not_airline
21856,0.07491694444444444,[],0.119543,,18332190,0,18332190,37,not_airline
21857,no_reply,[americanair],Null,,4585092327,0,4585092327,89,not_airline
21858,0.06193083333333333,[qantas],0.975509,,14671135,0,14671135,80,not_airline
21859,no_reply,[british_airways],Null,,819459102829150208,0,819459102829150208,183,not_airline
21860,no_reply,[klm],Null,,968842547224223744,0,968842547224223744,222,not_airline
21861,1.8915266666666666,[ryanair],-0.811674,,2911141037,0,2911141037,74,not_airline
21862,0.04938611111111111,[americanair],-0.836421,,279630756,0,279630756,283,not_airline
21863,no_reply,[lufthansa],Null,,178631316,0,178631316,53,not_airline
21864,15.1851525,[british_airways],-0.818495,,34897662,0,34897662,149,not_airline
21865,0.3245747222222222,[airfrance],0.972728,,25648151,0,25648151,114,not_airline
21866,no_reply,[],Null,,488184300,0,488184300,29,not_airline
21867,no_reply,[klm],Null,,2482312353,0,2482312353,77,not_airline
21868,no_reply,[british_airways],Null,,163470466,0,163470466,221,not_airline
21869,0.37350972222222223,[americanair],-0.870758,,1116473911,0,1116473911,79,not_airline
21870,no_reply,[americanair],Null,,1126855874855591936,0,1126855874855591936,111,not_airline
21871,0.02178138888888889,[qantas],0.552774,,8152782,0,8152782,82,not_airline
21872,no_reply,[americanair],Null,,522828680,0,522828680,140,not_airline
21873,no_reply,[],Null,,14402809,0,14402809,15,not_airline
21874,no_reply,[klm],Null,,3234359600,0,3234359600,187,not_airline
21875,0.033625833333333334,[british_airways],-0.874162,,19436191,0,19436191,105,not_airline
21876,no_reply,[lufthansa],Null,,375259383,0,375259383,279,not_airline
21877,no_reply,[qantas],Null,,938440591,0,938440591,196,not_airline
21878,no_reply,[lufthansa],Null,,239731218,0,239731218,77,not_airline
21879,no_reply,[lufthansa],Null,,2791424236,0,2791424236,121,not_airline
21880,7.135175277777778,[americanair],0.779114,,1126855874855591936,0,1126855874855591936,105,not_airline
21881,no_reply,[americanair],Null,,16700331,0,16700331,118,not_airline
21882,no_reply,[americanair],Null,,493706709,0,493706709,215,not_airline
21883,no_reply,[lufthansa],Null,,702648432,0,702648432,139,not_airline
21884,no_reply,[],Null,,15901952,0,15901952,60,not_airline
21885,no_reply,[americanair],Null,,1020688710,0,1020688710,140,not_airline
21886,0.7590561111111112,[],0.933281,,18332190,0,18332190,121,not_airline
21887,no_reply,[ryanair],Null,,787437990,0,787437990,54,not_airline
21888,no_reply,[qantas],Null,,4541503453,0,4541503453,244,not_airline
21889,0.10712638888888888,[],0.975509,,218730857,0,218730857,113,not_airline
21890,7.147335277777778,[americanair],0.779114,,1126855874855591936,0,1126855874855591936,247,not_airline
21891,no_reply,[],Null,,383909360,0,383909360,140,not_airline
21892,no_reply,[british_airways],Null,,1090737584932876294,0,1090737584932876294,277,not_airline
21893,6.785855833333334,[ryanair],-0.786663,,2201496542,0,2201496542,93,not_airline
21894,no_reply,[],Null,,737161712,0,737161712,44,not_airline
21895,no_reply,[americanair],Null,,833208590785794048,0,833208590785794048,103,not_airline
21896,no_reply,[british_airways],Null,,4725905477,0,4725905477,203,not_airline
21897,no_reply,[easyjet],Null,,211830847,0,211830847,140,not_airline
21898,no_reply,[easyjet],Null,,2450918338,0,2450918338,40,not_airline
21899,0.014780833333333333,[qantas],0.970965,,8152782,0,8152782,103,not_airline
21900,0.8366180555555556,[americanair],0.962588,,308323869,0,308323869,155,not_airline
21901,no_reply,[americanair],Null,,493706709,0,493706709,106,not_airline
21902,no_reply,[british_airways],Null,,447853425,0,447853425,60,not_airline
21903,no_reply,[british airways],Null,,258120953,0,258120953,136,not_airline
21904,0.052825555555555556,[americanair],-0.909961,,2009991,0,2009991,151,not_airline
21905,0.06340027777777778,[americanair],-0.866298,,279630756,0,279630756,257,not_airline
21906,no_reply,[americanair],Null,,47467268,0,47467268,230,not_airline
21907,0.003237222222222222,[americanair],-0.867147,,279630756,0,279630756,205,not_airline
21908,no_reply,[klm],Null,,756681553518981121,0,756681553518981121,260,not_airline
21909,no_reply,[airfrance],Null,,145464125,0,145464125,140,not_airline
21910,no_reply,[americanair],Null,,825425640597835776,0,825425640597835776,79,not_airline
21911,no_reply,[easyjet],Null,,2228419536,0,2228419536,38,not_airline
21912,no_reply,[americanair],Null,,1115648926772682753,0,1115648926772682753,136,not_airline
21913,no_reply,[americanair],Null,,51729434,0,51729434,169,not_airline
21914,no_reply,[klm],Null,,61970170,0,61970170,71,not_airline
21915,0.06459222222222222,[qantas],-0.900987,,14671135,0,14671135,75,not_airline
21916,no_reply,[americanair],Null,,308626123,0,308626123,125,not_airline
21917,no_reply,[americanair],Null,,2406882107,0,2406882107,148,not_airline
21918,6.830144444444445,[ryanair],-0.786663,,200863336,0,200863336,45,not_airline
21919,no_reply,[],Null,,30330203,0,30330203,139,not_airline
21920,no_reply,[],Null,,1085309727930753024,0,1085309727930753024,139,not_airline
21921,1.8981794444444444,[americanair],-0.797868,,151166781,0,151166781,88,not_airline
21922,no_reply,[],Null,,906716287124037637,0,906716287124037637,140,not_airline
21923,no_reply,[],Null,,1085309727930753024,0,1085309727930753024,140,not_airline
21924,no_reply,[klm],Null,,875637231112683522,0,875637231112683522,140,not_airline
21925,1.1857066666666667,[americanair],-0.0596166,,27051384,0,27051384,39,not_airline
21926,2.6807830555555556,[easyjet],-0.0968313,,892395354238439426,0,892395354238439426,222,not_airline
21927,no_reply,[americanair],Null,,24777867,0,24777867,277,not_airline
21928,no_reply,[ryanair],Null,,554989222,0,554989222,75,not_airline
21929,no_reply,[lufthansa],Null,,75978163,0,75978163,204,not_airline
21930,0.0836125,[qantas],0.677085,,2801555199,0,2801555199,64,not_airline
21931,no_reply,[virginatlantic],Null,,756681553518981121,0,756681553518981121,224,not_airline
21932,0.9082230555555556,[],0.101006,,22536055,0,22536055,65,not_airline
21933,no_reply,[americanair],Null,,46978401,0,46978401,202,not_airline
21934,no_reply,[americanair],Null,,184124513,0,184124513,275,not_airline
21935,no_reply,[virginatlantic],Null,,1079913051678216193,0,1079913051678216193,140,not_airline
21936,no_reply,"[americanair, virginatlantic]",Null,,16931365,0,16931365,123,not_airline
21937,0.006703888888888889,[americanair],0.103317,,28296511,0,28296511,22,not_airline
21938,no_reply,[qantas],Null,,972395322721759237,0,972395322721759237,101,not_airline
21939,no_reply,[lufthansa],Null,,528065896,0,528065896,139,not_airline
21940,no_reply,[british_airways],Null,,2980620744,0,2980620744,140,not_airline
21941,no_reply,[british_airways],Null,,892314011940900864,0,892314011940900864,140,not_airline
21942,no_reply,[virginatlantic],Null,,74135343,0,74135343,121,not_airline
21943,no_reply,[lufthansa],Null,,954603324,0,954603324,139,not_airline
21944,0.6822641666666667,[americanair],0.175211,,147777470,0,147777470,49,not_airline
21945,no_reply,[americanair],Null,,35052433,0,35052433,147,not_airline
21946,no_reply,[easyjet],Null,,37839728,0,37839728,76,not_airline
21947,no_reply,[americanair],Null,,15679641,0,15679641,96,not_airline
21948,no_reply,[],Null,,34204774,0,34204774,118,not_airline
21949,0.28818777777777776,[],0.964538,,22536055,0,22536055,106,not_airline
21950,2.3982811111111113,[americanair],-0.821214,,1129496445231489024,0,1129496445231489024,31,not_airline
21951,6.544285833333333,[british_airways],-0.898275,,2172647185,0,2172647185,153,not_airline
21952,no_reply,[lufthansa],Null,,4564151,0,4564151,77,not_airline
21953,no_reply,[americanair],Null,,1123197745567813633,0,1123197745567813633,112,not_airline
21954,no_reply,[airfrance],Null,,1616148720,0,1616148720,166,not_airline
21955,no_reply,[americanair],Null,,177700392,0,177700392,31,not_airline
21956,1.4074463888888888,[british_airways],0.981367,,262152433,0,262152433,146,not_airline
21957,1.6076069444444445,[americanair],-0.940001,,20960209,0,20960209,92,not_airline
21958,1.1909888888888889,[],-0.62358,,22536055,0,22536055,139,not_airline
21959,no_reply,[americanair],Null,,1008733099985760260,0,1008733099985760260,275,not_airline
21960,4.495269444444444,[],0.0358151,,18332190,0,18332190,117,not_airline
21961,0.05409111111111111,[],0.864629,,22536055,0,22536055,59,not_airline
21962,10.269056944444445,"[etihadairways, etihad]",0.590993,,29171690,0,29171690,37,not_airline
21963,0.13482527777777778,[qantas],0.0662965,,540152910,0,540152910,198,not_airline
21964,no_reply,[airberlin],Null,,4826899969,0,4826899969,110,not_airline
21965,no_reply,[],Null,,1127653715371020288,0,1127653715371020288,139,not_airline
21966,no_reply,[americanair],Null,,78728697,0,78728697,52,not_airline
21967,no_reply,[british_airways],Null,,1115679046858240000,0,1115679046858240000,128,not_airline
21968,no_reply,[americanair],Null,,62875801,0,62875801,146,not_airline
21969,no_reply,[airfrance],Null,,1024338385404682246,0,1024338385404682246,139,not_airline
21970,0.21347777777777777,[americanair],-0.870898,,32872451,0,32872451,38,not_airline
21971,no_reply,[british_airways],Null,,123291177,0,123291177,126,not_airline
21972,no_reply,[british_airways],Null,,20078415,0,20078415,120,not_airline
21973,no_reply,[easyjet],Null,,38140275,0,38140275,269,not_airline
21974,no_reply,[qantas],Null,,1177968504,0,1177968504,128,not_airline
21975,no_reply,[americanair],Null,,189178132,0,189178132,124,not_airline
21976,no_reply,[americanair],Null,,276097646,0,276097646,246,not_airline
21977,no_reply,[],Null,,988213295713746944,0,988213295713746944,138,not_airline
21978,no_reply,[lufthansa],Null,,406757307,0,406757307,86,not_airline
21979,1.454585,[],-0.785971,,22536055,0,22536055,100,not_airline
21980,7.871783333333333,[british_airways],0.98897,,995071652630355968,0,995071652630355968,95,not_airline
21981,no_reply,[easyjet],Null,,211830847,0,211830847,140,not_airline
21982,no_reply,[lufthansa],Null,,89517005,0,89517005,108,not_airline
21983,no_reply,[british_airways],Null,,793699839150260224,0,793699839150260224,141,not_airline
21984,no_reply,[americanair],Null,,26742947,0,26742947,171,not_airline
21985,no_reply,[lufthansa],Null,,1060510851889750022,0,1060510851889750022,121,not_airline
21986,4.993433888888889,[],-0.948437,,18332190,0,18332190,291,not_airline
21987,no_reply,[british_airways],Null,,21251508,0,21251508,163,not_airline
21988,0.23156527777777777,[],-0.0986659,,18332190,0,18332190,160,not_airline
21989,no_reply,"[klm, air france]",Null,,1062616103401259008,0,1062616103401259008,139,not_airline
21990,no_reply,[americanair],Null,,89509713,0,89509713,129,not_airline
21991,no_reply,[americanair],Null,,626630961,0,626630961,54,not_airline
21992,no_reply,[americanair],Null,,25629080,0,25629080,117,not_airline
21993,no_reply,[ryanair],Null,,96345581,0,96345581,63,not_airline
21994,no_reply,[americanair],Null,,372819823,0,372819823,283,not_airline
21995,no_reply,[virginatlantic],Null,,45414910,0,45414910,193,not_airline
21996,no_reply,[americanair],Null,,1077464545206124544,0,1077464545206124544,111,not_airline
21997,4.955353055555555,[],-0.136656,,18332190,0,18332190,93,not_airline
21998,8.343120555555556,[americanair],-0.260037,,10235272,0,10235272,125,not_airline
21999,4.287585833333333,[ryanair],-0.886763,,709061361020620802,0,709061361020620802,280,not_airline
22000,no_reply,[americanair],Null,,1108552374086500352,0,1108552374086500352,139,not_airline
22001,1.7858536111111112,[british_airways],-0.938072,,390186184,0,390186184,132,not_airline
22002,0.5457388888888889,[],-0.316178,,22536055,0,22536055,53,not_airline
22003,0.27287416666666664,[],-0.909961,,22536055,0,22536055,57,not_airline
22004,0.03765,[british_airways],0.343859,,19436191,0,19436191,21,not_airline
22005,no_reply,[british_airways],Null,,922139520,0,922139520,114,not_airline
22006,no_reply,[],Null,,1110446218310811651,0,1110446218310811651,139,not_airline
22007,1.4520352777777779,[],-0.155723,,22536055,0,22536055,86,not_airline
22008,no_reply,[americanair],Null,,779530619545989120,0,779530619545989120,187,not_airline
22009,no_reply,[british_airways],Null,,1126954560940072960,0,1126954560940072960,65,not_airline
22010,no_reply,[klm],Null,,1104210020324073477,0,1104210020324073477,165,not_airline
22011,no_reply,[klm],Null,,2739401975,0,2739401975,148,not_airline
22012,7.035773611111111,[americanair],-0.922811,,4443957388,0,4443957388,47,not_airline
22013,no_reply,[americanair],Null,,336177040,0,336177040,74,not_airline
22014,no_reply,[ryanair],Null,,351304088,0,351304088,75,not_airline
22015,no_reply,[americanair],Null,,249300487,0,249300487,276,not_airline
22016,no_reply,[americanair],Null,,62983713,0,62983713,109,not_airline
22017,no_reply,[americanair],Null,,759665412,0,759665412,236,not_airline
22018,no_reply,[airfrance],Null,,185446808,0,185446808,136,not_airline
22019,0.15572972222222223,[qantas],0.576703,,4541503453,0,4541503453,181,not_airline
22020,0.32635,[],0.813383,,18332190,0,18332190,262,not_airline
22021,7.695128333333333,[airfrance],0.666256,,633287684,0,633287684,277,not_airline
22022,no_reply,[],Null,,534597715,0,534597715,140,not_airline
22023,no_reply,[british_airways],Null,,1131692976994955264,0,1131692976994955264,169,not_airline
22024,no_reply,[british_airways],Null,,534597715,0,534597715,139,not_airline
22025,no_reply,[americanair],Null,,249300487,0,249300487,191,not_airline
22026,no_reply,[],Null,,82186156,0,82186156,133,not_airline
22027,no_reply,[qantas],Null,,449315951,0,449315951,275,not_airline
22028,1.4956841666666667,[easyjet],-0.511518,,994634023770214400,0,994634023770214400,231,not_airline
22029,no_reply,[lufthansa],Null,,737481028344778752,0,737481028344778752,117,not_airline
22030,no_reply,[british_airways],Null,,934904516914409472,0,934904516914409472,124,not_airline
22031,0.44536805555555553,[british_airways],-0.491936,,51539076,0,51539076,288,not_airline
22032,no_reply,[americanair],Null,,121276524,0,121276524,217,not_airline
22033,no_reply,[qantas],Null,,47618837,0,47618837,120,not_airline
22034,no_reply,"[british_airways, british airways]",Null,,1602950731,0,1602950731,139,not_airline
22035,no_reply,[virginatlantic],Null,,211830847,0,211830847,140,not_airline
22036,1.3772177777777779,[],-0.0778861,,22536055,0,22536055,125,not_airline
22037,no_reply,[klm],Null,,173546941,0,173546941,140,not_airline
22038,no_reply,[british_airways],Null,,47005728,0,47005728,273,not_airline
22039,no_reply,[americanair],Null,,2151791698,0,2151791698,140,not_airline
22040,no_reply,"[etihadairways, etihad]",Null,,3392320337,0,3392320337,240,not_airline
22041,no_reply,[british_airways],Null,,797460923984257024,0,797460923984257024,65,not_airline
22042,no_reply,[americanair],Null,,1332715693,0,1332715693,77,not_airline
22043,no_reply,[british_airways],Null,,1461065120,0,1461065120,126,not_airline
22044,no_reply,[british_airways],Null,,876837749130711045,0,876837749130711045,140,not_airline
22045,no_reply,[americanair],Null,,6152462,0,6152462,140,not_airline
22046,no_reply,[british_airways],Null,,1461065120,0,1461065120,128,not_airline
22047,no_reply,[klm],Null,,2209232398,0,2209232398,98,not_airline
22048,no_reply,[],Null,,2850245712,0,2850245712,89,not_airline
22049,no_reply,[british_airways],Null,,855469529434017793,0,855469529434017793,77,not_airline
22050,no_reply,[americanair],Null,,4865656863,0,4865656863,72,not_airline
22051,no_reply,[easyjet],Null,,28893015,0,28893015,109,not_airline
22052,no_reply,[ryanair],Null,,2740375173,0,2740375173,23,not_airline
22053,no_reply,[british_airways],Null,,1126455961038807040,0,1126455961038807040,56,not_airline
22054,no_reply,"[british_airways, british airways]",Null,,1124603714071822336,0,1124603714071822336,140,not_airline
22055,0.10396305555555556,[],0.872172,,56377143,0,56377143,155,not_airline
22056,no_reply,[americanair],Null,,1008583942176460800,0,1008583942176460800,111,not_airline
22057,no_reply,[airfrance],Null,,1114234196896169988,0,1114234196896169988,78,not_airline
22058,0.35122555555555557,[americanair],-0.948059,,1101734294651719680,0,1101734294651719680,302,not_airline
22059,no_reply,[british_airways],Null,,146129651,0,146129651,140,not_airline
22060,no_reply,[qantas],Null,,1240165316,0,1240165316,140,not_airline
22061,no_reply,[lufthansa],Null,,94817434,0,94817434,140,not_airline
22062,21.85920861111111,[qantas],-0.803367,,800112243312500736,0,800112243312500736,289,not_airline
22063,no_reply,[easyjet],Null,,557032246,0,557032246,179,not_airline
22064,no_reply,[],Null,,742871071,0,742871071,129,not_airline
22065,no_reply,[easyjet],Null,,1128370570918232066,0,1128370570918232066,71,not_airline
22066,0.6615469444444444,[],0.214181,,22536055,0,22536055,139,not_airline
22067,no_reply,[qantas],Null,,37597864,0,37597864,137,not_airline
22068,no_reply,[british_airways],Null,,141257994,0,141257994,122,not_airline
22069,0.07877777777777778,[],-0.830515,,18332190,0,18332190,203,not_airline
22070,no_reply,[americanair],Null,,148740196,0,148740196,234,not_airline
22071,no_reply,[easyjet],Null,,937833833419956224,0,937833833419956224,76,not_airline
22072,0.06078472222222222,[americanair],0.0460664,,884929737809907712,0,884929737809907712,182,not_airline
22073,no_reply,[americanair],Null,,1161576158,0,1161576158,215,not_airline
22074,no_reply,[qantas],Null,,49206653,0,49206653,140,not_airline
22075,2.604735277777778,[americanair],0.960607,,621247156,0,621247156,45,not_airline
22076,no_reply,[americanair],Null,,884929737809907712,0,884929737809907712,86,not_airline
22077,no_reply,[americanair],Null,,20120350,0,20120350,81,not_airline
22078,no_reply,[ryanair],Null,,3254702638,0,3254702638,169,not_airline
22079,0.39660416666666665,[],-0.906036,,22536055,0,22536055,154,not_airline
22080,no_reply,[americanair],Null,,634257361,0,634257361,140,not_airline
22081,0.03524388888888889,[americanair],0.884327,,581626184,0,581626184,24,not_airline
22082,no_reply,[americanair],Null,,3302445828,0,3302445828,226,not_airline
22083,4.027496388888889,[],-0.924329,,18332190,0,18332190,146,not_airline
22084,0.7566827777777778,[americanair],-0.880572,,425603141,0,425603141,58,not_airline
22085,no_reply,[],Null,,508509497,0,508509497,140,not_airline
22086,no_reply,[americanair],Null,,532706466,0,532706466,132,not_airline
22087,no_reply,[],Null,,2324084774,0,2324084774,139,not_airline
22088,no_reply,[americanair],Null,,567599501,0,567599501,232,not_airline
22089,no_reply,[klm],Null,,28554217,0,28554217,171,not_airline
22090,0.47566055555555553,[],-0.0313423,,22536055,0,22536055,146,not_airline
22091,no_reply,[],Null,,2324084774,0,2324084774,34,not_airline
22092,no_reply,[],Null,,728567301251973120,0,728567301251973120,144,not_airline
22093,no_reply,[americanair],Null,,1337820422,0,1337820422,139,not_airline
22094,no_reply,[ryanair],Null,,96324811,0,96324811,63,not_airline
22095,0.6086508333333334,[],-0.933774,,22536055,0,22536055,101,not_airline
22096,no_reply,[british_airways],Null,,517999370,0,517999370,129,not_airline
22097,0.5818311111111111,[],-0.709353,,20626359,0,20626359,152,not_airline
22098,1.2118883333333332,[],-0.815915,,22536055,0,22536055,160,not_airline
22099,0.18257777777777778,[],-0.877252,,218730857,0,218730857,101,not_airline
22100,no_reply,[british_airways],Null,,234538049,0,234538049,96,not_airline
22101,8.780791944444445,[americanair],-0.918875,,2165820123,0,2165820123,49,not_airline
22102,no_reply,[ryanair],Null,,96346028,0,96346028,63,not_airline
22103,no_reply,[british_airways],Null,,43964399,0,43964399,140,not_airline
22104,0.47503222222222224,[americanair],-0.899295,,279630756,0,279630756,252,not_airline
22105,no_reply,[easyjet],Null,,32118277,0,32118277,45,not_airline
22106,no_reply,[],Null,,22536055,0,22536055,63,not_airline
22107,no_reply,[americanair],Null,,849221839775821825,0,849221839775821825,280,not_airline
22108,no_reply,[ryanair],Null,,1043549742498832384,0,1043549742498832384,106,not_airline
22109,1.0086802777777777,[],-0.904839,,18332190,0,18332190,284,not_airline
22110,no_reply,[easyjet],Null,,211830847,0,211830847,140,not_airline
22111,1.2824280555555556,[],-0.948457,,22536055,0,22536055,110,not_airline
22112,0.8601752777777778,[americanair],-0.633314,,1120704842585071616,0,1120704842585071616,139,not_airline
22113,no_reply,[klm],Null,,1612081783,0,1612081783,71,not_airline
22114,no_reply,[qantas],Null,,508509497,0,508509497,140,not_airline
22115,no_reply,[klm],Null,,595232105,0,595232105,75,not_airline
22116,no_reply,[americanair],Null,,367459448,0,367459448,140,not_airline
22117,no_reply,[qantas],Null,,33216799,0,33216799,140,not_airline
22118,no_reply,[americanair],Null,,102153189,0,102153189,140,not_airline
22119,no_reply,[british_airways],Null,,39759175,0,39759175,95,not_airline
22120,no_reply,[],Null,,832840107023593472,0,832840107023593472,140,not_airline
22121,0.9332663888888889,[americanair],-0.870758,,2581128060,0,2581128060,73,not_airline
22122,no_reply,[],Null,,864699279054561280,0,864699279054561280,144,not_airline
22123,22.33587861111111,[qantas],0.552319,,355392769,0,355392769,304,not_airline
22124,no_reply,[ryanair],Null,,373372202,0,373372202,55,not_airline
22125,10.130851388888889,[virginatlantic],0.386738,,31483994,0,31483994,23,not_airline
22126,no_reply,[airberlin],Null,,1010950379712974848,0,1010950379712974848,110,not_airline
22127,no_reply,[qantas],Null,,1024554754741944322,0,1024554754741944322,140,not_airline
